beam no,beam center ra [deg],beam center dec [deg],SB
32,137.89847916666668,-2.700105277777778,0918-00B
33,137.89987083333332,-1.799688888888889,0918-00B
34,137.90070416666666,-0.8996055555555557,0918-00B
35,137.90098333333336,0.00036611111111111116,0918-00B
36,137.90070416666666,0.9004494444444444,0918-00B
1,262.3748083333333,-21.10148388888889,1731-21A
2,263.33947083333334,-21.10148388888889,1731-21A
3,262.3718083333333,-22.001451944444444,1731-21A
4,263.3424708333333,-22.001451944444444,1731-21A
5,261.41860833333334,-20.195866666666667,1731-21A
6,262.37765833333333,-20.20140472222222,1731-21A
7,263.3366208333333,-20.20140472222222,1731-21A
8,264.2956708333333,-20.195866666666667,1731-21A
9,264.3042125,-21.095916666666668,1731-21A
10,264.3132166666667,-21.99585,1731-21A
11,264.3227,-22.895888888888887,1731-21A
12,263.3456333333333,-22.901530555555556,1731-21A
13,262.36864583333335,-22.901530555555556,1731-21A
14,261.3915833333333,-22.895888888888887,1731-21A
15,261.4010625,-21.99585,1731-21A
16,261.41006666666664,-21.095916666666668,1731-21A
17,260.4728,-19.284466666666667,1731-21A
18,261.4267041666667,-19.295483333333333,1731-21A
19,262.3803541666667,-19.30099138888889,1731-21A
20,263.333925,-19.30099138888889,1731-21A
21,264.287575,-19.295483333333333,1731-21A
22,265.2414791666667,-19.284466666666667,1731-21A
23,265.2549666666667,-20.184794444444446,1731-21A
24,265.2692,-21.084779444444443,1731-21A
25,265.2842083333333,-21.984643333333334,1731-21A
26,265.3000083333333,-22.884608333333333,1731-21A
27,265.3166333333333,-23.78489638888889,1731-21A
28,264.332675,-23.79626111111111,1731-21A
29,263.34895833333337,-23.801941944444444,1731-21A
30,262.3653208333333,-23.801941944444444,1731-21A
31,261.38160416666665,-23.79626111111111,1731-21A
32,260.39764583333334,-23.78489638888889,1731-21A
33,260.4142708333333,-22.884608333333333,1731-21A
34,260.430075,-21.984643333333334,1731-21A
35,260.44507916666663,-21.084779444444443,1731-21A
36,260.4593125,-20.184794444444446,1731-21A
1,176.47060833333333,-43.00625,1145-43B
2,177.7012,-42.99970277777778,1145-43B
3,176.47047083333334,-43.90622222222222,1145-43B
4,177.71951249999998,-43.89957777777778,1145-43B
5,175.25747083333334,-42.09951111111111,1145-43B
6,176.47059166666668,-42.10616666666667,1145-43B
7,177.68356666666668,-42.099713888888886,1145-43B
8,178.8961875,-42.080152777777776,1145-43B
9,178.93141666666668,-42.97986111111111,1145-43B
10,178.96815416666666,-43.87943888888889,1145-43B
11,179.00648750000002,-44.77910277777778,1145-43B
12,177.73854583333332,-44.79955833333333,1145-43B
13,176.47017083333333,-44.806305555555554,1145-43B
14,175.20164166666666,-44.799347222222224,1145-43B
15,175.221275,-43.89937222222222,1145-43B
16,175.2398625,-42.99950277777778,1145-43B
17,174.07790833333334,-41.17967222222222,1145-43B
18,175.27414583333334,-41.19918055555556,1145-43B
19,176.47042916666666,-41.20575,1145-43B
20,177.66656666666665,-41.19938611111111,1145-43B
21,178.862375,-41.18009166666667,1145-43B
22,180.0576625,-41.147866666666665,1145-43B
23,180.10824583333334,-42.047488888888886,1145-43B
24,180.161025,-42.946730555555554,1145-43B
25,180.21613333333335,-43.84581111111111,1145-43B
26,180.2737125,-44.744952777777776,1145-43B
27,180.33392916666668,-45.64436944444444,1145-43B
28,179.046525,-45.67908055555556,1145-43B
29,177.75834583333332,-45.699866666666665,1145-43B
30,176.46970416666667,-45.706722222222226,1145-43B
31,175.18090416666666,-45.699644444444445,1145-43B
32,173.89226250000002,-45.67862777777778,1145-43B
33,173.93324583333333,-44.778675,1145-43B
34,173.97218750000002,-43.879022222222225,1145-43B
35,174.00920416666668,-42.97945,1145-43B
36,174.0444125,-42.07974166666666,1145-43B
1,261.8181666666667,-37.65264305555556,1727-37B
2,262.9548291666667,-37.64717777777778,1727-37B
3,261.8181083333333,-38.552615277777775,1727-37B
4,262.96885833333334,-38.54708333333333,1727-37B
5,260.69475833333337,-36.74706666666667,1727-37B
6,261.81808333333333,-36.75255972222222,1727-37B
7,262.94127083333336,-36.74715833333333,1727-37B
8,264.06427916666667,-36.730872222222224,1727-37B
9,264.0912916666667,-37.630697222222224,1727-37B
10,264.1193916666667,-38.53039722222222,1727-37B
11,264.1486375,-39.430194444444446,1727-37B
12,262.9833875,-39.447094444444446,1727-37B
13,261.81790416666666,-39.45269833333333,1727-37B
14,260.65228333333334,-39.447,1727-37B
15,260.6672208333333,-38.54698888888889,1727-37B
16,260.6813666666667,-37.64708611111111,1727-37B
17,259.59689583333335,-35.83049722222222,1727-37B
18,260.7074333333333,-35.84670833333333,1727-37B
19,261.81786666666665,-35.85214305555556,1727-37B
20,262.9281625,-35.846805555555555,1727-37B
21,264.0382916666667,-35.83069722222222,1727-37B
22,265.1482125,-35.80382222222222,1727-37B
23,265.18705416666666,-36.703694444444444,1727-37B
24,265.2275041666666,-37.6032,1727-37B
25,265.2696458333333,-38.50256111111111,1727-37B
26,265.3135791666666,-39.40199611111111,1727-37B
27,265.3594083333333,-40.301725833333336,1727-37B
28,264.1791,-40.330308333333335,1727-37B
29,262.99844583333334,-40.34743611111111,1727-37B
30,261.81755416666664,-40.35311388888889,1727-37B
31,260.6365125,-40.34733333333333,1727-37B
32,259.45542916666665,-40.33009166666667,1727-37B
33,259.48660416666667,-39.429994444444446,1727-37B
34,259.5162625,-38.530205555555554,1727-37B
35,259.54448333333335,-37.63050833333333,1727-37B
36,259.5713416666667,-36.73067777777778,1727-37B
1,160.14790416666668,-15.722369444444444,1042-16A
2,161.08285833333332,-15.722369444444444,1042-16A
3,160.14577083333333,-16.62233888888889,1042-16A
4,161.08499166666667,-16.62233888888889,1042-16A
5,159.21885833333332,-14.818215555555556,1042-16A
6,160.14990416666666,-14.822288888888888,1042-16A
7,161.0808583333333,-14.822288888888888,1042-16A
8,162.01190416666665,-14.818215555555556,1042-16A
9,162.01790833333334,-15.718280277777778,1042-16A
10,162.02430833333332,-16.618231388888887,1042-16A
11,162.031125,-17.51829138888889,1042-16A
12,161.0872625,-17.522419444444445,1042-16A
13,160.14350000000002,-17.522419444444445,1042-16A
14,159.1996375,-17.51829138888889,1042-16A
15,159.20645,-16.618231388888887,1042-16A
16,159.2128541666667,-15.718280277777778,1042-16A
17,158.29687083333334,-13.909691666666667,1042-16A
18,159.22447083333333,-13.917815,1042-16A
19,160.15177500000001,-13.921875,1042-16A
20,161.0789875,-13.921875,1042-16A
21,162.00629166666664,-13.917815,1042-16A
22,162.93389166666665,-13.909691666666667,1042-16A
23,162.94324166666667,-14.81006111111111,1042-16A
24,162.95324583333334,-15.710094444444444,1042-16A
25,162.96391666666665,-16.610008333333333,1042-16A
26,162.97527083333333,-17.510025,1042-16A
27,162.98732916666668,-18.410369444444445,1042-16A
28,162.03835833333335,-18.418681944444444,1042-16A
29,161.089675,-18.422833333333333,1042-16A
30,160.1410875,-18.422833333333333,1042-16A
31,159.19240416666668,-18.418681944444444,1042-16A
32,158.24343333333334,-18.410369444444445,1042-16A
33,158.25549166666667,-17.510025,1042-16A
34,158.26684583333332,-16.610008333333333,1042-16A
35,158.27751666666668,-15.710094444444444,1042-16A
36,158.28752083333333,-14.81006111111111,1042-16A
1,47.78588333333333,-58.56173888888889,0314-59A
2,49.51140416666667,-58.56173888888889,0314-59A
3,47.763020833333336,-59.46163333333333,0314-59A
4,49.53426666666667,-59.46163333333333,0314-59A
5,46.125750000000004,-57.639069444444445,0314-59A
6,47.80739583333334,-57.66172777777778,0314-59A
7,49.489891666666665,-57.66172777777778,0314-59A
8,51.1715375,-57.639069444444445,0314-59A
9,51.23599166666667,-58.53850833333333,0314-59A
10,51.304491666666664,-59.43778888888889,0314-59A
11,51.3774125,-60.33712777777778,0314-59A
12,49.5586125,-60.36163611111111,0314-59A
13,47.738675,-60.36163611111111,0314-59A
14,45.919875000000005,-60.33712777777778,0314-59A
15,45.99279583333333,-59.43778888888889,0314-59A
16,46.06129583333333,-58.53850833333333,0314-59A
17,44.547662499999994,-56.695030555555554,0314-59A
18,46.186504166666666,-56.73925277777778,0314-59A
19,47.82767083333333,-56.76137777777778,0314-59A
20,49.46961666666667,-56.76137777777778,0314-59A
21,51.11078333333333,-56.73925277777778,0314-59A
22,52.749625,-56.695030555555554,0314-59A
23,52.850637500000005,-57.59377777777778,0314-59A
24,52.9577875,-58.492075,0314-59A
25,53.0716375,-59.39012777777778,0314-59A
26,53.192820833333336,-60.28815,0314-59A
27,53.322045833333334,-61.18635,0314-59A
28,51.4551875,-61.23674444444445,0314-59A
29,49.584575,-61.26196111111111,0314-59A
30,47.7127125,-61.26196111111111,0314-59A
31,45.8421,-61.23674444444445,0314-59A
32,43.97524166666666,-61.18635,0314-59A
33,44.10446666666667,-60.28815,0314-59A
34,44.225649999999995,-59.39012777777778,0314-59A
35,44.3395,-58.492075,0314-59A
36,44.44665,-57.59377777777778,0314-59A
1,205.71426250000002,-21.55214638888889,1342-21B
2,206.681875,-21.549327777777776,1342-21B
3,205.71423333333334,-22.45211861111111,1342-21B
4,206.68800416666664,-22.449280555555557,1342-21B
5,204.75229166666668,-20.649202777777777,1342-21B
6,205.71417499999998,-20.652063055555555,1342-21B
7,206.6759375,-20.649261111111112,1342-21B
8,207.63775,-20.640797222222222,1342-21B
9,207.64952916666667,-21.540813888888888,1342-21B
10,207.66182083333334,-22.44071388888889,1342-21B
11,207.67463333333333,-23.340719444444446,1342-21B
12,206.69433750000002,-23.349344444444444,1342-21B
13,205.71407916666666,-23.352201944444445,1342-21B
14,204.73370416666666,-23.349286111111113,1342-21B
15,204.74033749999998,-22.44922222222222,1342-21B
16,204.74653333333333,-21.549269444444445,1342-21B
17,203.80101249999998,-19.740316666666665,1342-21B
18,204.75763333333333,-19.748797222222223,1342-21B
19,205.71397083333332,-19.75164638888889,1342-21B
20,206.67018750000003,-19.74886111111111,1342-21B
21,207.62645416666666,-19.740441666666666,1342-21B
22,208.58293333333333,-19.726391666666668,1342-21B
23,208.59976666666668,-20.626669444444445,1342-21B
24,208.61739166666666,-21.52660277777778,1342-21B
25,208.63583333333332,-22.426413888888888,1342-21B
26,208.655125,-23.326319444444444,1342-21B
27,208.67529583333334,-24.22655,1342-21B
28,207.68799166666665,-24.241052777777778,1342-21B
29,206.70087916666665,-24.249741666666665,1342-21B
30,205.71380416666668,-24.25261861111111,1342-21B
31,204.72660833333333,-24.249677777777777,1342-21B
32,203.73912916666666,-24.24092222222222,1342-21B
33,203.75304583333335,-23.340594444444445,1342-21B
34,203.76616666666666,-22.440591666666666,1342-21B
35,203.77851666666666,-21.540694444444444,1342-21B
36,203.79012916666667,-20.640675,1342-21B
1,223.7595875,-26.474383333333332,1457-26A
2,224.76499583333333,-26.474383333333332,1457-26A
3,223.7555583333333,-27.374347222222223,1457-26A
4,224.76902083333334,-27.374347222222223,1457-26A
5,222.7656375,-25.567207777777778,1457-26A
6,223.76342916666664,-25.574305555555554,1457-26A
7,224.76115416666667,-25.574305555555554,1457-26A
8,225.7589416666667,-25.567207777777778,1457-26A
9,225.7704625,-26.467231666666667,1457-26A
10,225.78254166666667,-27.367139444444444,1457-26A
11,225.7951958333333,-28.267153055555557,1457-26A
12,224.7732375,-28.27442222222222,1457-26A
13,223.75134166666666,-28.27442222222222,1457-26A
14,222.72938333333335,-28.267153055555557,1457-26A
15,222.7420375,-27.367139444444444,1457-26A
16,222.75411666666668,-26.467231666666667,1457-26A
17,221.78597083333335,-24.652740555555557,1457-26A
18,222.77662916666665,-24.666845833333333,1457-26A
19,223.7670916666667,-24.673894444444443,1457-26A
20,224.7574875,-24.673894444444443,1457-26A
21,225.74795416666666,-24.666845833333333,1457-26A
22,226.73860833333333,-24.652740555555557,1457-26A
23,226.75691666666668,-25.553002777777778,1457-26A
24,226.77611666666667,-26.452922222222224,1457-26A
25,226.79624166666667,-27.352716666666666,1457-26A
26,226.817325,-28.252606666666665,1457-26A
27,226.83941666666666,-29.15281388888889,1457-26A
28,225.80845416666668,-29.167495,1457-26A
29,224.77765833333333,-29.174830555555555,1457-26A
30,223.74692083333335,-29.174830555555555,1457-26A
31,222.71612499999998,-29.167495,1457-26A
32,221.6851625,-29.15281388888889,1457-26A
33,221.70725416666664,-28.252606666666665,1457-26A
34,221.72834166666667,-27.352716666666666,1457-26A
35,221.74846666666664,-26.452922222222224,1457-26A
36,221.7676625,-25.553002777777778,1457-26A
1,359.9999833333333,-37.65264305555556,0000-37B
2,1.1366458333333334,-37.64717777777778,0000-37B
3,359.99992499999996,-38.552615277777775,0000-37B
4,1.1506708333333333,-38.54708333333333,0000-37B
5,358.876575,-36.74706666666667,0000-37B
6,359.99989999999997,-36.75255972222222,0000-37B
7,1.1230875,-36.74715833333333,0000-37B
8,2.2460958333333334,-36.730872222222224,0000-37B
9,2.2731083333333335,-37.630697222222224,0000-37B
10,2.3012083333333333,-38.53039722222222,0000-37B
11,2.3304541666666667,-39.430194444444446,0000-37B
12,1.1652041666666666,-39.447094444444446,0000-37B
13,359.9997208333333,-39.45269833333333,0000-37B
14,358.8341,-39.447,0000-37B
15,358.8490375,-38.54698888888889,0000-37B
16,358.86317916666667,-37.64708611111111,0000-37B
17,357.7787125,-35.83049722222222,0000-37B
18,358.8892458333333,-35.84670833333333,0000-37B
19,359.99968333333334,-35.85214305555556,0000-37B
20,1.1099791666666667,-35.846805555555555,0000-37B
21,2.2201041666666668,-35.83069722222222,0000-37B
22,3.330025,-35.80382222222222,0000-37B
23,3.3688708333333333,-36.703694444444444,0000-37B
24,3.409320833333333,-37.6032,0000-37B
25,3.4514625,-38.50256111111111,0000-37B
26,3.4953958333333333,-39.40199611111111,0000-37B
27,3.541225,-40.301725833333336,0000-37B
28,2.3609166666666668,-40.330308333333335,0000-37B
29,1.1802625,-40.34743611111111,0000-37B
30,359.9993666666667,-40.35311388888889,0000-37B
31,358.8183291666667,-40.34733333333333,0000-37B
32,357.63724583333334,-40.33009166666667,0000-37B
33,357.6684208333333,-39.429994444444446,0000-37B
34,357.6980791666667,-38.530205555555554,0000-37B
35,357.72630000000004,-37.63050833333333,0000-37B
36,357.75315416666666,-36.73067777777778,0000-37B
1,235.63634583333334,-37.65264305555556,1542-37B
2,236.77300833333334,-37.64717777777778,1542-37B
3,235.63628749999998,-38.552615277777775,1542-37B
4,236.78703750000003,-38.54708333333333,1542-37B
5,234.5129375,-36.74706666666667,1542-37B
6,235.63626250000002,-36.75255972222222,1542-37B
7,236.75945,-36.74715833333333,1542-37B
8,237.88245833333335,-36.730872222222224,1542-37B
9,237.90947083333333,-37.630697222222224,1542-37B
10,237.93757083333335,-38.53039722222222,1542-37B
11,237.96681666666666,-39.430194444444446,1542-37B
12,236.80156666666667,-39.447094444444446,1542-37B
13,235.63608333333332,-39.45269833333333,1542-37B
14,234.4704625,-39.447,1542-37B
15,234.4854,-38.54698888888889,1542-37B
16,234.49954583333334,-37.64708611111111,1542-37B
17,233.415075,-35.83049722222222,1542-37B
18,234.5256125,-35.84670833333333,1542-37B
19,235.63604583333336,-35.85214305555556,1542-37B
20,236.74634166666667,-35.846805555555555,1542-37B
21,237.85647083333333,-35.83069722222222,1542-37B
22,238.96639166666665,-35.80382222222222,1542-37B
23,239.00523333333334,-36.703694444444444,1542-37B
24,239.04568333333333,-37.6032,1542-37B
25,239.087825,-38.50256111111111,1542-37B
26,239.13175833333332,-39.40199611111111,1542-37B
27,239.1775875,-40.301725833333336,1542-37B
28,237.9972791666667,-40.330308333333335,1542-37B
29,236.816625,-40.34743611111111,1542-37B
30,235.63573333333332,-40.35311388888889,1542-37B
31,234.45469166666666,-40.34733333333333,1542-37B
32,233.27360833333333,-40.33009166666667,1542-37B
33,233.30478333333335,-39.429994444444446,1542-37B
34,233.33444166666666,-38.530205555555554,1542-37B
35,233.3626625,-37.63050833333333,1542-37B
36,233.38951666666668,-36.73067777777778,1542-37B
1,127.05884583333332,-43.00625,0828-43B
2,128.2894375,-42.99970277777778,0828-43B
3,127.05870416666667,-43.90622222222222,0828-43B
4,128.30775,-43.89957777777778,0828-43B
5,125.84570833333332,-42.09951111111111,0828-43B
6,127.05882916666667,-42.10616666666667,0828-43B
7,128.27180416666667,-42.099713888888886,0828-43B
8,129.484425,-42.080152777777776,0828-43B
9,129.51965416666667,-42.97986111111111,0828-43B
10,129.5563875,-43.87943888888889,0828-43B
11,129.594725,-44.77910277777778,0828-43B
12,128.3267833333333,-44.79955833333333,0828-43B
13,127.05840833333335,-44.806305555555554,0828-43B
14,125.78987916666668,-44.799347222222224,0828-43B
15,125.8095125,-43.89937222222222,0828-43B
16,125.8281,-42.99950277777778,0828-43B
17,124.66614583333333,-41.17967222222222,0828-43B
18,125.86238333333333,-41.19918055555556,0828-43B
19,127.05866666666665,-41.20575,0828-43B
20,128.25480416666664,-41.19938611111111,0828-43B
21,129.45060833333335,-41.18009166666667,0828-43B
22,130.6459,-41.147866666666665,0828-43B
23,130.69648333333333,-42.047488888888886,0828-43B
24,130.7492625,-42.946730555555554,0828-43B
25,130.80436666666665,-43.84581111111111,0828-43B
26,130.86195,-44.744952777777776,0828-43B
27,130.92216666666667,-45.64436944444444,0828-43B
28,129.63476250000002,-45.67908055555556,0828-43B
29,128.34658333333334,-45.699866666666665,0828-43B
30,127.05794166666666,-45.706722222222226,0828-43B
31,125.76914166666667,-45.699644444444445,0828-43B
32,124.4805,-45.67862777777778,0828-43B
33,124.52148333333335,-44.778675,0828-43B
34,124.560425,-43.879022222222225,0828-43B
35,124.59744166666665,-42.97945,0828-43B
36,124.63265000000001,-42.07974166666666,0828-43B
1,77.64707916666667,-43.00625,0510-43B
2,78.877675,-42.99970277777778,0510-43B
3,77.64694166666668,-43.90622222222222,0510-43B
4,78.89598333333333,-43.89957777777778,0510-43B
5,76.43394166666667,-42.09951111111111,0510-43B
6,77.6470625,-42.10616666666667,0510-43B
7,78.8600375,-42.099713888888886,0510-43B
8,80.07265833333332,-42.080152777777776,0510-43B
9,80.1078875,-42.97986111111111,0510-43B
10,80.144625,-43.87943888888889,0510-43B
11,80.18295833333333,-44.77910277777778,0510-43B
12,78.91501666666666,-44.79955833333333,0510-43B
13,77.64664166666667,-44.806305555555554,0510-43B
14,76.3781125,-44.799347222222224,0510-43B
15,76.39774583333333,-43.89937222222222,0510-43B
16,76.41633333333334,-42.99950277777778,0510-43B
17,75.25437916666667,-41.17967222222222,0510-43B
18,76.45061666666666,-41.19918055555556,0510-43B
19,77.64689999999999,-41.20575,0510-43B
20,78.8430375,-41.19938611111111,0510-43B
21,80.03884583333334,-41.18009166666667,0510-43B
22,81.23413333333333,-41.147866666666665,0510-43B
23,81.28471666666667,-42.047488888888886,0510-43B
24,81.33749583333334,-42.946730555555554,0510-43B
25,81.39260416666667,-43.84581111111111,0510-43B
26,81.45018333333334,-44.744952777777776,0510-43B
27,81.5104,-45.64436944444444,0510-43B
28,80.22299583333334,-45.67908055555556,0510-43B
29,78.93481666666668,-45.699866666666665,0510-43B
30,77.646175,-45.706722222222226,0510-43B
31,76.357375,-45.699644444444445,0510-43B
32,75.06873333333333,-45.67862777777778,0510-43B
33,75.10971666666667,-44.778675,0510-43B
34,75.14865833333334,-43.879022222222225,0510-43B
35,75.185675,-42.97945,0510-43B
36,75.22088333333333,-42.07974166666666,0510-43B
1,125.23195,-21.10148388888889,0822-21A
2,126.19661250000001,-21.10148388888889,0822-21A
3,125.22895000000001,-22.001451944444444,0822-21A
4,126.1996125,-22.001451944444444,0822-21A
5,124.27575,-20.195866666666667,0822-21A
6,125.2348,-20.20140472222222,0822-21A
7,126.1937625,-20.20140472222222,0822-21A
8,127.15281250000001,-20.195866666666667,0822-21A
9,127.16135416666668,-21.095916666666668,0822-21A
10,127.17035833333333,-21.99585,0822-21A
11,127.17983749999999,-22.895888888888887,0822-21A
12,126.20277500000002,-22.901530555555556,0822-21A
13,125.2257875,-22.901530555555556,0822-21A
14,124.24872083333332,-22.895888888888887,0822-21A
15,124.25820416666666,-21.99585,0822-21A
16,124.26720833333333,-21.095916666666668,0822-21A
17,123.32994166666666,-19.284466666666667,0822-21A
18,124.28384583333332,-19.295483333333333,0822-21A
19,125.23749583333334,-19.30099138888889,0822-21A
20,126.19106666666667,-19.30099138888889,0822-21A
21,127.14471666666667,-19.295483333333333,0822-21A
22,128.09862083333334,-19.284466666666667,0822-21A
23,128.11210833333334,-20.184794444444446,0822-21A
24,128.12634166666666,-21.084779444444443,0822-21A
25,128.14134583333333,-21.984643333333334,0822-21A
26,128.15715,-22.884608333333333,0822-21A
27,128.173775,-23.78489638888889,0822-21A
28,127.18981666666667,-23.79626111111111,0822-21A
29,126.2061,-23.801941944444444,0822-21A
30,125.2224625,-23.801941944444444,0822-21A
31,124.23874583333333,-23.79626111111111,0822-21A
32,123.2547875,-23.78489638888889,0822-21A
33,123.2714125,-22.884608333333333,0822-21A
34,123.2872125,-21.984643333333334,0822-21A
35,123.30222083333332,-21.084779444444443,0822-21A
36,123.31645416666666,-20.184794444444446,0822-21A
1,159.34425,-26.92523611111111,1037-26B
2,160.35362083333334,-26.921636111111113,1037-26B
3,159.34419583333334,-27.825208333333332,1037-26B
4,160.36180833333336,-27.821580555555556,1037-26B
5,158.34255,-26.021486111111113,1037-26B
6,159.34417916666666,-26.025152777777777,1037-26B
7,160.34568333333334,-26.021580555555555,1037-26B
8,161.3471875,-26.010775,1037-26B
9,161.36298333333335,-26.910747222222223,1037-26B
10,161.3794125,-27.810602777777778,1037-26B
11,161.39649583333332,-28.710558333333335,1037-26B
12,160.3702625,-28.721633333333333,1037-26B
13,159.34401666666668,-28.725291666666667,1037-26B
14,158.31764166666667,-28.721533333333333,1037-26B
15,158.32645833333333,-27.821483333333333,1037-26B
16,158.33475416666667,-26.921541666666666,1037-26B
17,157.35549166666667,-25.11026111111111,1037-26B
18,158.3498625,-25.12109166666667,1037-26B
19,159.3439875,-25.124736111111112,1037-26B
20,160.3379875,-25.121191666666668,1037-26B
21,161.3319875,-25.110463888888887,1037-26B
22,162.32611666666665,-25.092547222222223,1037-26B
23,162.34880833333332,-25.992730555555557,1037-26B
24,162.3724625,-26.892566666666667,1037-26B
25,162.39712083333333,-27.792272222222223,1037-26B
26,162.422825,-28.692069444444446,1037-26B
27,162.44962916666665,-29.592183333333335,1037-26B
28,161.41426666666666,-29.610841666666666,1037-26B
29,160.37899583333333,-29.622016666666667,1037-26B
30,159.34370416666667,-29.625708333333332,1037-26B
31,158.30828333333335,-29.62191388888889,1037-26B
32,157.27263333333332,-29.610630555555556,1037-26B
33,157.29102916666668,-28.710358333333332,1037-26B
34,157.30847916666667,-27.810405555555555,1037-26B
35,157.32502083333333,-26.910552777777777,1037-26B
36,157.34067916666666,-26.010577777777776,1037-26B
1,341.792375,-26.474383333333332,2249-26A
2,342.7977791666667,-26.474383333333332,2249-26A
3,341.7883458333333,-27.374347222222223,2249-26A
4,342.8018083333333,-27.374347222222223,2249-26A
5,340.798425,-25.567207777777778,2249-26A
6,341.7962125,-25.574305555555554,2249-26A
7,342.79393749999997,-25.574305555555554,2249-26A
8,343.79172916666664,-25.567207777777778,2249-26A
9,343.80325000000005,-26.467231666666667,2249-26A
10,343.8153291666667,-27.367139444444444,2249-26A
11,343.82798333333335,-28.267153055555557,2249-26A
12,342.806025,-28.27442222222222,2249-26A
13,341.7841291666667,-28.27442222222222,2249-26A
14,340.76217083333336,-28.267153055555557,2249-26A
15,340.774825,-27.367139444444444,2249-26A
16,340.78690416666666,-26.467231666666667,2249-26A
17,339.81875833333334,-24.652740555555557,2249-26A
18,340.8094125,-24.666845833333333,2249-26A
19,341.79987916666664,-24.673894444444443,2249-26A
20,342.790275,-24.673894444444443,2249-26A
21,343.78074166666664,-24.666845833333333,2249-26A
22,344.7713958333333,-24.652740555555557,2249-26A
23,344.78970416666664,-25.553002777777778,2249-26A
24,344.8089041666667,-26.452922222222224,2249-26A
25,344.829025,-27.352716666666666,2249-26A
26,344.8501125,-28.252606666666665,2249-26A
27,344.8722041666667,-29.15281388888889,2249-26A
28,343.8412416666667,-29.167495,2249-26A
29,342.81044583333335,-29.174830555555555,2249-26A
30,341.77970833333336,-29.174830555555555,2249-26A
31,340.7489125,-29.167495,2249-26A
32,339.71795,-29.15281388888889,2249-26A
33,339.7400416666667,-28.252606666666665,2249-26A
34,339.76112916666665,-27.352716666666666,2249-26A
35,339.78125,-26.452922222222224,2249-26A
36,339.80045,-25.553002777777778,2249-26A
1,9.310295833333333,-32.292386111111114,0037-32B
2,10.3749,-32.28785555555555,0037-32B
3,9.310308333333333,-33.19235833333333,0037-32B
4,10.385716666666667,-33.187780555555555,0037-32B
5,8.255758333333333,-31.387830555555556,0037-32B
6,9.310154166666667,-31.39230277777778,0037-32B
7,10.364420833333334,-31.38781388888889,0037-32B
8,11.4186125,-31.374369444444444,0037-32B
9,11.439416666666666,-32.274277777777776,0037-32B
10,11.461033333333333,-33.17406666666667,0037-32B
11,11.483504166666666,-34.07395555555556,0037-32B
12,10.396895833333334,-34.08781666666667,0037-32B
13,9.3101875,-34.092441666666666,0037-32B
14,8.223345833333333,-34.087833333333336,0037-32B
15,8.234770833333334,-33.1878,0037-32B
16,8.245566666666667,-32.28787222222222,0037-32B
17,7.220679166666667,-30.474133333333334,0037-32B
18,8.265379166666667,-30.48745277777778,0037-32B
19,9.3098875,-30.49188611111111,0037-32B
20,10.354266666666666,-30.487441666666665,0037-32B
21,11.398583333333333,-30.47411388888889,0037-32B
22,12.4428875,-30.451908888888887,0037-32B
23,12.472783333333334,-31.351960833333333,0037-32B
24,12.503904166666667,-32.25165555555556,0037-32B
25,12.536304166666667,-33.15121472222222,0037-32B
26,12.57005,-34.05085916666667,0037-32B
27,12.6052125,-34.95081027777778,0037-32B
28,11.506875,-34.97416666666667,0037-32B
29,10.408454166666667,-34.98818333333333,0037-32B
30,9.309929166666667,-34.99285833333333,0037-32B
31,8.211266666666667,-34.988194444444446,0037-32B
32,7.1124375,-34.974183333333336,0037-32B
33,7.136333333333333,-34.07398333333333,0037-32B
34,7.1590541666666665,-33.17409722222222,0037-32B
35,7.180654166666667,-32.27430833333333,0037-32B
36,7.201179166666667,-31.374394444444444,0037-32B
1,190.58825416666667,-43.00625,1242-43B
2,191.81885,-42.99970277777778,1242-43B
3,190.58811666666665,-43.90622222222222,1242-43B
4,191.83715833333332,-43.89957777777778,1242-43B
5,189.37511666666668,-42.09951111111111,1242-43B
6,190.5882375,-42.10616666666667,1242-43B
7,191.80121250000002,-42.099713888888886,1242-43B
8,193.01383333333334,-42.080152777777776,1242-43B
9,193.04906250000002,-42.97986111111111,1242-43B
10,193.0858,-43.87943888888889,1242-43B
11,193.12413333333333,-44.77910277777778,1242-43B
12,191.85619166666666,-44.79955833333333,1242-43B
13,190.58781666666667,-44.806305555555554,1242-43B
14,189.3192875,-44.799347222222224,1242-43B
15,189.33892083333333,-43.89937222222222,1242-43B
16,189.35750833333333,-42.99950277777778,1242-43B
17,188.19555416666665,-41.17967222222222,1242-43B
18,189.39179166666668,-41.19918055555556,1242-43B
19,190.588075,-41.20575,1242-43B
20,191.7842125,-41.19938611111111,1242-43B
21,192.98002083333333,-41.18009166666667,1242-43B
22,194.17530833333333,-41.147866666666665,1242-43B
23,194.22589166666668,-42.047488888888886,1242-43B
24,194.2786708333333,-42.946730555555554,1242-43B
25,194.33377916666666,-43.84581111111111,1242-43B
26,194.39135833333333,-44.744952777777776,1242-43B
27,194.451575,-45.64436944444444,1242-43B
28,193.16417083333334,-45.67908055555556,1242-43B
29,191.87599166666666,-45.699866666666665,1242-43B
30,190.58735,-45.706722222222226,1242-43B
31,189.29855,-45.699644444444445,1242-43B
32,188.00990833333333,-45.67862777777778,1242-43B
33,188.05089166666667,-44.778675,1242-43B
34,188.08983333333333,-43.879022222222225,1242-43B
