beam no,beam center ra [deg],beam center dec [deg],SB
20,165.20606666666666,-13.616455555555556,1105-14
21,166.13213333333334,-13.619097222222223,1105-14
22,167.05814999999998,-13.618216944444445,1105-14
23,167.9843125,-13.613813888888888,1105-14
24,168.91082916666667,-13.605886111111111,1105-14
25,163.82456666666664,-12.826455555555556,1105-14
26,164.74812916666667,-12.834360555555556,1105-14
27,165.6713375,-12.838747222222223,1105-14
28,166.59439583333332,-12.839625,1105-14
29,167.51750416666667,-12.836991666666666,1105-14
30,168.4408625,-12.830847222222221,1105-14
31,164.29263333333333,-12.05119111111111,1105-14
32,165.213225,-12.057319444444444,1105-14
33,166.13356666666667,-12.059944444444444,1105-14
34,167.05385416666667,-12.059069444444445,1105-14
35,167.97429583333331,-12.054691666666667,1105-14
36,168.89508750000002,-12.046811111111111,1105-14
1,174.144225,-29.8894,1148-28
2,175.18282083333335,-29.90662777777778,1148-28
3,176.22124166666669,-29.916197222222223,1148-28
4,177.25958333333335,-29.91811138888889,1148-28
5,178.29795000000001,-29.912369444444444,1148-28
6,179.33644166666667,-29.898972222222223,1148-28
7,174.68148333333335,-29.119447222222224,1148-28
8,175.7120125,-29.13273611111111,1148-28
9,176.74240833333334,-29.138430555555555,1148-28
10,177.772775,-29.136533333333333,1148-28
11,178.803225,-29.127041666666667,1148-28
12,179.83385833333335,-29.109952777777778,1148-28
13,174.18719583333333,-28.3307,1148-28
14,175.210175,-28.347661111111112,1148-28
15,176.23296666666667,-28.357080555555555,1148-28
16,177.255675,-28.358963888888887,1148-28
17,178.27840833333332,-28.35331111111111,1148-28
18,179.30127916666666,-28.340122222222224,1148-28
19,174.715275,-27.56086388888889,1148-28
20,175.7307875,-27.573955555555557,1148-28
21,176.7461625,-27.57956666666667,1148-28
22,177.76150833333332,-27.577697222222223,1148-28
23,178.77694166666666,-27.568346944444443,1148-28
24,179.7925666666667,-27.551509166666666,1148-28
25,174.22686666666667,-26.772230555555556,1148-28
26,175.23542916666668,-26.788952777777777,1148-28
27,176.2437875,-26.798241666666666,1148-28
28,177.25206666666668,-26.80009972222222,1148-28
29,178.26037083333333,-26.794525,1148-28
30,179.26881666666668,-26.781522222222222,1148-28
31,174.74645416666667,-26.00196138888889,1148-28
32,175.7481125,-26.014883333333334,1148-28
33,176.74962916666667,-26.020419444444446,1148-28
34,177.7511125,-26.018575,1148-28
35,178.7526875,-26.009344444444444,1148-28
36,179.75446666666664,-25.992727777777777,1148-28
1,120.1524875,-15.944283333333333,0810-14
2,121.08903333333333,-15.95230138888889,0810-14
3,122.02523333333335,-15.956752777777778,0810-14
4,122.96127916666666,-15.957641666666667,0810-14
5,123.89737916666665,-15.954972222222223,0810-14
6,124.83372499999999,-15.948736111111112,0810-14
7,120.62878749999999,-15.169095555555556,0810-14
8,121.56159166666667,-15.175302777777778,0810-14
9,122.49414583333333,-15.17796388888889,0810-14
10,123.42665416666665,-15.177075,0810-14
11,124.35930833333333,-15.172641666666667,0810-14
12,125.29231666666668,-15.164658333333334,0810-14
13,120.17141666666666,-14.385239444444444,0810-14
14,121.10108333333335,-14.393191666666667,0810-14
15,122.03039583333334,-14.397608333333334,0810-14
16,122.95955833333335,-14.398491666666667,0810-14
17,123.88877083333333,-14.395841666666666,0810-14
18,124.81823333333334,-14.389658333333333,0810-14
19,120.64339166666667,-13.610291666666667,0810-14
20,121.56970416666668,-13.616455555555556,0810-14
21,122.49577083333334,-13.619097222222223,0810-14
22,123.42178333333332,-13.618216944444445,0810-14
23,124.34795,-13.613813888888888,0810-14
24,125.27446666666665,-13.605886111111111,0810-14
25,120.18820416666668,-12.826455555555556,0810-14
26,121.11176666666667,-12.834360555555556,0810-14
27,122.03497499999999,-12.838747222222223,0810-14
28,122.95803333333333,-12.839625,0810-14
29,123.88114166666666,-12.836991666666666,0810-14
30,124.80449999999999,-12.830847222222221,0810-14
31,120.65627083333334,-12.05119111111111,0810-14
32,121.57686249999999,-12.057319444444444,0810-14
33,122.49719999999999,-12.059944444444444,0810-14
34,123.41749166666666,-12.059069444444445,0810-14
35,124.33792916666665,-12.054691666666667,0810-14
36,125.258725,-12.046811111111111,0810-14
1,231.26241666666667,-62.17081666666667,1546-60
2,233.18920416666668,-62.23014166666667,1546-60
3,235.12100416666667,-62.26313611111111,1546-60
4,237.05496250000002,-62.26973611111111,1546-60
5,238.9882,-62.24993333333333,1546-60
6,240.91785,-62.203763888888886,1546-60
7,232.33396666666667,-61.425783333333335,1546-60
8,234.21536666666668,-61.47078055555556,1546-60
9,236.10005,-61.49007777777778,1546-60
10,237.98539166666666,-61.483645,1546-60
11,239.8687625,-61.45149083333333,1546-60
12,241.74754583333333,-61.39366944444444,1546-60
13,231.52078333333333,-60.616575,1546-60
14,233.35422916666664,-60.672983333333335,1546-60
15,235.19187499999998,-60.70435,1546-60
16,237.03132916666667,-60.71062777777778,1546-60
17,238.87017916666665,-60.69180277777778,1546-60
18,240.70602083333335,-60.64790555555555,1546-60
19,232.53409583333334,-59.87000277777778,1546-60
20,234.32685416666666,-59.912866666666666,1546-60
21,236.122375,-59.931247222222225,1546-60
22,237.91844583333332,-59.92511944444445,1546-60
23,239.7128625,-59.89449166666667,1546-60
24,241.50341666666668,-59.83940833333333,1546-60
25,231.75179583333335,-59.06203333333333,1546-60
26,233.50172500000002,-59.11587222222222,1546-60
27,235.2552041666667,-59.145805555555555,1546-60
28,237.01020833333334,-59.15179611111111,1546-60
29,238.76470833333332,-59.133831388888886,1546-60
30,240.5166625,-59.09193611111111,1546-60
31,232.7135125,-58.313575,1546-60
32,234.426775,-58.35455833333333,1546-60
33,236.14237916666667,-58.37213055555556,1546-60
34,237.85845416666666,-58.36627222222222,1546-60
35,239.57312083333335,-58.33699166666667,1546-60
36,241.28451666666666,-58.2843225,1546-60
1,24.3411625,-11.285041388888889,0147-09A
2,25.259445833333334,-11.290313888888889,0147-09A
3,26.177354166666667,-11.293241666666667,0147-09A
4,27.095104166666665,-11.293827777777778,0147-09A
5,28.012908333333336,-11.292069444444444,0147-09A
6,28.930975,-11.287969444444444,0147-09A
7,24.805770833333337,-10.508308333333334,0147-09A
8,25.7214375,-10.512394444444444,0147-09A
9,26.636837500000002,-10.514147222222222,0147-09A
10,27.552183333333335,-10.51356388888889,0147-09A
11,28.467691666666667,-10.510644444444445,0147-09A
12,29.383570833333334,-10.505386111111111,0147-09A
13,24.353875,-9.725938888888889,0147-09A
14,25.2675375,-9.731183333333334,0147-09A
15,26.180820833333332,-9.734095555555555,0147-09A
16,27.09395,-9.734677777777778,0147-09A
17,28.00712916666667,-9.732930555555555,0147-09A
18,28.920575,-9.728852777777778,0147-09A
19,24.815358333333332,-8.949469444444444,0147-09A
20,25.7267625,-8.953536111111111,0147-09A
21,26.63790416666667,-8.955280555555555,0147-09A
22,27.548987500000003,-8.954697222222222,0147-09A
23,28.460229166666664,-8.951794166666666,0147-09A
24,29.371850000000002,-8.94656111111111,0147-09A
25,24.364620833333333,-8.167108333333333,0147-09A
26,25.274370833333336,-8.172330555555556,0147-09A
27,26.18375,-8.175230555555556,0147-09A
28,27.092970833333332,-8.175808333333332,0147-09A
29,28.002245833333333,-8.174069444444445,0147-09A
30,28.911783333333332,-8.170008333333334,0147-09A
31,24.82335833333333,-7.390336111111111,0147-09A
32,25.731208333333335,-7.3943916666666665,0147-09A
33,26.638791666666666,-7.396127777777778,0147-09A
34,27.546320833333333,-7.39555,0147-09A
35,28.454008333333334,-7.392652777777778,0147-09A
36,29.362075,-7.387438888888889,0147-09A
1,84.14422499999999,-29.8894,0548-28
2,85.18282083333332,-29.90662777777778,0548-28
3,86.22124166666666,-29.916197222222223,0548-28
4,87.25958333333334,-29.91811138888889,0548-28
5,88.29795000000001,-29.912369444444444,0548-28
6,89.33644166666667,-29.898972222222223,0548-28
7,84.68148333333333,-29.119447222222224,0548-28
8,85.7120125,-29.13273611111111,0548-28
9,86.74240833333333,-29.138430555555555,0548-28
10,87.772775,-29.136533333333333,0548-28
11,88.803225,-29.127041666666667,0548-28
12,89.83385833333334,-29.109952777777778,0548-28
13,84.18719583333333,-28.3307,0548-28
14,85.21017499999999,-28.347661111111112,0548-28
15,86.23296666666666,-28.357080555555555,0548-28
16,87.255675,-28.358963888888887,0548-28
17,88.27840833333333,-28.35331111111111,0548-28
18,89.30127916666666,-28.340122222222224,0548-28
19,84.715275,-27.56086388888889,0548-28
20,85.7307875,-27.573955555555557,0548-28
21,86.7461625,-27.57956666666667,0548-28
22,87.76150833333334,-27.577697222222223,0548-28
23,88.77694166666667,-27.568346944444443,0548-28
24,89.79256666666667,-27.551509166666666,0548-28
25,84.22686666666667,-26.772230555555556,0548-28
26,85.23542916666668,-26.788952777777777,0548-28
27,86.24378750000001,-26.798241666666666,0548-28
28,87.25206666666666,-26.80009972222222,0548-28
29,88.26037083333333,-26.794525,0548-28
30,89.26881666666667,-26.781522222222222,0548-28
31,84.74645416666667,-26.00196138888889,0548-28
32,85.74811249999999,-26.014883333333334,0548-28
33,86.74962916666667,-26.020419444444446,0548-28
34,87.75111249999999,-26.018575,0548-28
35,88.75268750000001,-26.009344444444444,0548-28
36,89.75446666666667,-25.992727777777777,0548-28
1,237.2626958333333,-25.246388888888887,1559-23
2,238.258275,-25.260330555555555,1559-23
3,239.25359166666667,-25.268071944444443,1559-23
4,240.24879583333333,-25.269619444444444,1559-23
5,241.24404166666665,-25.264975,1559-23
6,242.2394708333333,-25.254136111111112,1559-23
7,237.7746125,-24.474558333333334,1559-23
8,238.76377916666667,-24.48532722222222,1559-23
9,239.7527625,-24.48993888888889,1559-23
10,240.74170833333335,-24.48840277777778,1559-23
11,241.73076666666668,-24.480711111111113,1559-23
12,242.7200875,-24.466866944444444,1559-23
13,237.29640416666666,-23.687541666666668,1559-23
14,238.27972916666667,-23.701301666666666,1559-23
15,239.2627875,-23.708941666666668,1559-23
16,240.24573333333333,-23.710469444444445,1559-23
17,241.22871666666666,-23.705886111111113,1559-23
18,242.21188750000002,-23.695186111111113,1559-23
19,237.8010375,-22.915877777777776,1559-23
20,238.7784625,-22.926516666666668,1559-23
21,239.75570000000002,-22.931075,1559-23
22,240.73290000000003,-22.929555555555556,1559-23
23,241.7102125,-22.921958333333333,1559-23
24,242.68779166666667,-22.908277777777776,1559-23
25,237.32732916666666,-22.128933333333332,1559-23
26,238.2994125,-22.14253888888889,1559-23
27,239.27122500000002,-22.150095,1559-23
28,240.24292083333336,-22.151605833333335,1559-23
29,241.21465416666666,-22.14707222222222,1559-23
30,242.18658333333335,-22.136491666666668,1559-23
31,237.82525416666667,-21.35688888888889,1559-23
32,238.79192083333334,-21.367416388888888,1559-23
33,239.75839166666665,-21.371925,1559-23
34,240.724825,-21.37042222222222,1559-23
35,241.691375,-21.362905555555557,1559-23
36,242.6581958333333,-21.34936666666667,1559-23
1,142.582325,-6.6208,0940-04A
2,143.48890416666666,-6.623413888888889,0940-04A
3,144.3951,-6.624863888888889,0940-04A
4,145.30112916666667,-6.625155555555556,0940-04A
5,146.2072125,-6.6242833333333335,0940-04A
6,147.1135708333333,-6.622252777777778,0940-04A
7,143.03870416666666,-5.842577777777778,0940-04A
8,143.94372083333334,-5.844605555555556,0940-04A
9,144.84845833333333,-5.845475,0940-04A
10,145.75314166666666,-5.845186111111111,0940-04A
11,146.65798750000002,-5.843736111111111,0940-04A
12,147.56322083333333,-5.8411277777777775,0940-04A
13,142.58925833333333,-5.061663888888889,0940-04A
14,143.4933166666667,-5.064269444444444,0940-04A
15,144.39699166666665,-5.065713888888889,0940-04A
16,145.3005,-5.066002777777777,0940-04A
17,146.2040625,-5.065136111111111,0940-04A
18,147.1079,-5.063111111111111,0940-04A
19,143.0436083333333,-4.2837177777777775,0940-04A
20,143.94644583333334,-4.285741111111111,0940-04A
21,144.84900416666667,-4.286605555555555,0940-04A
22,145.75150416666668,-4.286316666666667,0940-04A
23,146.65417499999998,-4.2848741666666665,0940-04A
24,147.55722916666667,-4.282269444444444,0940-04A
25,142.59432083333334,-3.5028027777777777,0940-04A
26,143.4965375,-3.505402777777778,0940-04A
27,144.39837083333333,-3.5068472222222224,0940-04A
28,145.3000375,-3.507136111111111,0940-04A
29,146.2017625,-3.5062694444444444,0940-04A
30,147.10375833333333,-3.5042472222222223,0940-04A
31,143.04699166666666,-2.7245694444444446,0940-04A
32,143.948325,-2.726588888888889,0940-04A
33,144.84937916666667,-2.7274555555555557,0940-04A
34,145.75037916666668,-2.7271666666666667,0940-04A
35,146.65154166666665,-2.725725,0940-04A
36,147.55309583333334,-2.723125,0940-04A
1,43.78885,-15.944283333333333,0305-14
2,44.72539583333334,-15.95230138888889,0305-14
3,45.66159583333333,-15.956752777777778,0305-14
4,46.59764166666667,-15.957641666666667,0305-14
5,47.53374166666667,-15.954972222222223,0305-14
6,48.470087500000005,-15.948736111111112,0305-14
7,44.265150000000006,-15.169095555555556,0305-14
8,45.19795416666667,-15.175302777777778,0305-14
9,46.1305125,-15.17796388888889,0305-14
10,47.06301666666667,-15.177075,0305-14
11,47.995670833333335,-15.172641666666667,0305-14
12,48.92867916666667,-15.164658333333334,0305-14
13,43.80778333333333,-14.385239444444444,0305-14
14,44.73744583333333,-14.393191666666667,0305-14
15,45.666758333333334,-14.397608333333334,0305-14
16,46.59592083333334,-14.398491666666667,0305-14
17,47.525133333333336,-14.395841666666666,0305-14
18,48.45459583333333,-14.389658333333333,0305-14
19,44.27975416666667,-13.610291666666667,0305-14
20,45.206066666666665,-13.616455555555556,0305-14
21,46.132133333333336,-13.619097222222223,0305-14
22,47.05815,-13.618216944444445,0305-14
23,47.9843125,-13.613813888888888,0305-14
24,48.91082916666667,-13.605886111111111,0305-14
25,43.82456666666667,-12.826455555555556,0305-14
26,44.74812916666667,-12.834360555555556,0305-14
27,45.6713375,-12.838747222222223,0305-14
28,46.59439583333334,-12.839625,0305-14
29,47.51750416666666,-12.836991666666666,0305-14
30,48.4408625,-12.830847222222221,0305-14
31,44.292633333333335,-12.05119111111111,0305-14
32,45.213225,-12.057319444444444,0305-14
33,46.13356666666667,-12.059944444444444,0305-14
34,47.05385416666667,-12.059069444444445,0305-14
35,47.974295833333336,-12.054691666666667,0305-14
36,48.895087499999995,-12.046811111111111,0305-14
1,260.877275,-57.591091666666664,1742-55
2,262.5561833333333,-57.640225,1742-55
3,264.23786666666666,-57.667539444444444,1742-55
4,265.9207416666667,-57.673002777777775,1742-55
5,267.6032166666667,-57.65661111111111,1742-55
6,269.2837083333333,-57.618385277777776,1742-55
7,261.7954291666667,-56.83988055555555,1742-55
8,263.4408375,-56.877294444444445,1742-55
9,265.088075,-56.89333611111111,1742-55
10,266.73567916666667,-56.88798888888889,1742-55
11,268.38218333333333,-56.86125833333333,1742-55
12,270.02613333333335,-56.81316944444445,1742-55
13,261.06567916666665,-56.035355277777775,1742-55
14,262.67638750000003,-56.082458333333335,1742-55
15,264.28945416666664,-56.108641666666664,1742-55
16,265.9035416666667,-56.11388055555555,1742-55
17,267.51728749999995,-56.098166666666664,1742-55
18,269.1293416666667,-56.06151944444444,1742-55
19,261.94223750000003,-55.28316944444445,1742-55
20,263.5225541666667,-55.319094722222225,1742-55
21,265.1044291666667,-55.33449638888889,1742-55
22,266.68662083333334,-55.32936111111111,1742-55
23,268.267875,-55.303694444444446,1742-55
24,269.8469416666667,-55.25751666666667,1742-55
25,261.2362958333333,-54.47951944444444,1742-55
26,262.78521666666666,-54.52482222222222,1742-55
27,264.3361583333333,-54.55000166666667,1742-55
28,265.8879708333333,-54.555036111111114,1742-55
29,267.43949166666664,-54.53992777777778,1742-55
30,268.9895625,-54.50468611111111,1742-55
31,262.0754583333333,-53.72593611111111,1742-55
32,263.59669166666663,-53.76053611111111,1742-55
33,265.1192708333333,-53.77536666666666,1742-55
34,266.6421166666667,-53.77042222222222,1742-55
35,268.16415416666666,-53.74570555555555,1742-55
36,269.68431666666663,-53.701231666666665,1742-55
1,240.02018333333334,-48.393319444444444,1614-46
2,241.37585416666664,-48.42812222222222,1614-46
3,242.73235833333334,-48.44745833333333,1614-46
4,244.08922083333334,-48.451326944444446,1614-46
5,245.44596666666666,-48.439725,1614-46
6,246.8021125,-48.41265555555555,1614-46
7,240.7437083333333,-47.63357722222222,1614-46
8,242.07951666666668,-47.66023055555556,1614-46
9,243.415875,-47.67165277777778,1614-46
10,244.75234166666664,-47.66784611111111,1614-46
11,246.08847916666667,-47.648805555555555,1614-46
12,247.42384583333336,-47.61453888888889,1614-46
13,240.12979166666665,-46.83592138888889,1614-46
14,241.4456958333333,-46.869680555555554,1614-46
15,242.76231249999998,-46.88843888888889,1614-46
16,244.07923333333335,-46.89218888888889,1614-46
17,245.39605833333331,-46.88093611111111,1614-46
18,246.7123666666667,-46.854675,1614-46
19,240.82975,-46.07581944444444,1614-46
20,242.1273625,-46.101705555555554,1614-46
21,243.42544583333333,-46.1128,1614-46
22,244.72362500000003,-46.1091,1614-46
23,246.021525,-46.09061111111111,1614-46
24,247.31875833333334,-46.05733055555555,1614-46
25,240.2306041666667,-45.278622222222225,1614-46
26,241.509925,-45.31145,1614-46
27,242.78985833333334,-45.32968611111111,1614-46
28,244.07005,-45.33333583333334,1614-46
29,245.3501583333333,-45.32239166666667,1614-46
30,246.62982916666667,-45.29685833333333,1614-46
31,240.90897500000003,-44.51766444444444,1614-46
32,242.1714166666667,-44.54286111111111,1614-46
33,243.4342625,-44.55366111111111,1614-46
34,244.6971875,-44.550061666666664,1614-46
35,245.95987083333335,-44.53206111111111,1614-46
36,247.2219875,-44.49966388888889,1614-46
1,329.06361250000003,-34.52546111111111,2208-32
2,330.15650833333336,-34.54629444444444,2208-32
3,331.24935000000005,-34.55786666666667,2208-32
4,332.3421666666666,-34.560180555555554,2208-32
5,333.43499166666663,-34.55323888888889,2208-32
6,334.5278583333333,-34.537036111111114,2208-32
7,329.63266666666664,-33.757580555555556,2208-32
8,330.71549583333336,-33.773627777777776,2208-32
9,331.79827083333333,-33.78050277777778,2208-32
10,332.8810416666667,-33.77821111111111,2208-32
11,333.9638375,-33.76675111111111,2208-32
12,335.04670416666664,-33.746113888888885,2208-32
13,329.11778749999996,-32.96696111111111,2208-32
14,330.191,-32.987408333333335,2208-32
15,331.2641375,-32.99876388888889,2208-32
16,332.33723749999996,-33.001036666666664,2208-32
17,333.41035416666665,-32.99422222222222,2208-32
18,334.48352083333333,-32.978319444444445,2208-32
19,329.6753166666667,-32.19912222222222,2208-32
20,330.7392,-32.21488611111111,2208-32
21,331.80301249999997,-32.22164166666666,2208-32
22,332.8668166666667,-32.21939027777778,2208-32
23,333.9306583333333,-32.208130555555556,2208-32
24,334.9945875,-32.18786111111111,2208-32
25,329.167925,-31.408669444444445,2208-32
26,330.2229208333333,-31.42877222222222,2208-32
27,331.27782083333335,-31.43993888888889,2208-32
28,332.33267916666665,-31.442172222222222,2208-32
29,333.38755,-31.43547472222222,2208-32
30,334.44248749999997,-31.41983888888889,2208-32
31,329.71479583333337,-30.64033611111111,2208-32
32,330.76113749999996,-30.65584722222222,2208-32
33,331.8074041666667,-30.662494444444444,2208-32
34,332.85365,-30.66027777777778,2208-32
35,333.89994583333333,-30.6492,2208-32
36,334.94635000000005,-30.62925277777778,2208-32
1,339.2625291666667,-43.77826944444445,2250-41
2,340.5094208333333,-43.807719444444444,2250-41
3,341.75671250000005,-43.824080555555554,2250-41
4,343.00417500000003,-43.82735,2250-41
5,344.2515833333333,-43.81753638888889,2250-41
6,345.4987,-43.79463055555556,2250-41
7,339.92180833333333,-43.01538611111111,2250-41
8,341.1529875,-43.03798888888889,2250-41
9,342.3844291666667,-43.047675,2250-41
10,343.61592083333335,-43.044447222222225,2250-41
11,344.84725833333334,-43.028302777777775,2250-41
12,346.0782291666667,-42.99923888888889,2250-41
13,339.34850416666666,-42.22038611111111,2250-41
14,340.56418333333335,-42.24908055555556,2250-41
15,341.7801958333333,-42.26502222222222,2250-41
16,342.9963458333333,-42.268211944444445,2250-41
17,344.2124541666667,-42.25864722222222,2250-41
18,345.4283208333333,-42.23632777777778,2250-41
19,339.98942916666664,-41.457322222222224,2250-41
20,341.19058333333334,-41.479369444444444,2250-41
21,342.39195,-41.488819444444445,2250-41
22,343.5933625,-41.48567,2250-41
23,344.7946416666667,-41.46991944444444,2250-41
24,345.995625,-41.44157222222222,2250-41
25,339.42790833333333,-40.66265277777778,2250-41
26,340.6147583333333,-40.690675,2250-41
27,341.8018791666667,-40.70623888888889,2250-41
28,342.9891166666667,-40.70935277777778,2250-41
29,344.1763166666667,-40.70001472222222,2250-41
30,345.3633208333333,-40.678222222222225,2250-41
31,340.05193333333335,-39.898891666666664,2250-41
32,341.22532916666665,-39.92044166666667,2250-41
33,342.3989,-39.929675,2250-41
34,343.5725083333333,-39.92659722222222,2250-41
35,344.7460083333333,-39.911205555555554,2250-41
36,345.91926666666666,-39.883497222222225,2250-41
1,284.80671666666666,-39.15556111111111,1912-37
2,285.9678166666667,-39.18042222222222,1912-37
3,287.12904166666664,-39.194230555555556,1912-37
4,288.2903166666667,-39.19699166666667,1912-37
5,289.45157916666665,-39.18870833333333,1912-37
6,290.61275,-39.16937361111111,1912-37
7,285.41566666666665,-38.390005555555554,1912-37
8,286.56421666666665,-38.409125,1912-37
9,287.7128375,-38.4173175,1912-37
10,288.861475,-38.41458611111111,1912-37
11,290.0100666666667,-38.4009325,1912-37
12,291.1585583333333,-38.37635,1912-37
13,284.87483333333336,-37.597322222222225,1912-37
14,286.01119166666666,-37.62164166666667,1912-37
15,287.14763750000003,-37.635149444444444,1912-37
16,288.28412083333336,-37.63785,1912-37
17,289.42058749999995,-37.62974444444444,1912-37
18,290.55699583333336,-37.61083333333333,1912-37
19,285.46929166666666,-36.831716666666665,1912-37
20,286.59402083333333,-36.85043611111111,1912-37
21,287.7188,-36.85845555555556,1912-37
22,288.8435875,-36.855783333333335,1912-37
23,289.96834583333333,-36.84241388888889,1912-37
24,291.0930375,-36.81834666666666,1912-37
25,284.937875,-36.03927222222222,1912-37
26,286.05133333333333,-36.06310277777778,1912-37
27,287.16484583333335,-36.076341666666664,1912-37
28,288.27838333333335,-36.07898888888889,1912-37
29,289.39190833333333,-36.07104722222222,1912-37
30,290.5054,-36.05251388888889,1912-37
31,285.51894999999996,-35.27308333333333,1912-37
32,286.621625,-35.291444444444444,1912-37
33,287.7243208333333,-35.29931111111111,1912-37
34,288.827025,-35.29668888888889,1912-37
35,289.9297125,-35.28357638888889,1912-37
36,291.03236666666663,-35.259966666666664,1912-37
1,198.144225,-29.8894,1324-28
2,199.18282083333332,-29.90662777777778,1324-28
3,200.22124166666666,-29.916197222222223,1324-28
4,201.25958333333335,-29.91811138888889,1324-28
5,202.29795000000001,-29.912369444444444,1324-28
6,203.33644166666667,-29.898972222222223,1324-28
7,198.68148333333332,-29.119447222222224,1324-28
8,199.71201250000001,-29.13273611111111,1324-28
9,200.74240833333332,-29.138430555555555,1324-28
10,201.772775,-29.136533333333333,1324-28
11,202.803225,-29.127041666666667,1324-28
12,203.83385833333332,-29.109952777777778,1324-28
13,198.18719583333333,-28.3307,1324-28
14,199.210175,-28.347661111111112,1324-28
15,200.23296666666667,-28.357080555555555,1324-28
16,201.255675,-28.358963888888887,1324-28
17,202.27840833333335,-28.35331111111111,1324-28
18,203.30127916666666,-28.340122222222224,1324-28
19,198.71527500000002,-27.56086388888889,1324-28
20,199.73078750000002,-27.573955555555557,1324-28
21,200.7461625,-27.57956666666667,1324-28
22,201.76150833333332,-27.577697222222223,1324-28
23,202.77694166666666,-27.568346944444443,1324-28
24,203.7925666666667,-27.551509166666666,1324-28
25,198.22686666666667,-26.772230555555556,1324-28
26,199.23542916666668,-26.788952777777777,1324-28
27,200.24378750000002,-26.798241666666666,1324-28
28,201.25206666666668,-26.80009972222222,1324-28
29,202.26037083333333,-26.794525,1324-28
30,203.26881666666665,-26.781522222222222,1324-28
31,198.74645416666667,-26.00196138888889,1324-28
32,199.7481125,-26.014883333333334,1324-28
33,200.74962916666667,-26.020419444444446,1324-28
34,201.7511125,-26.018575,1324-28
35,202.7526875,-26.009344444444444,1324-28
36,203.75446666666667,-25.992727777777777,1324-28
1,96.14422499999999,-29.8894,0636-28
2,97.18282083333334,-29.90662777777778,0636-28
3,98.22124166666666,-29.916197222222223,0636-28
4,99.25958333333332,-29.91811138888889,0636-28
5,100.29795,-29.912369444444444,0636-28
6,101.33644166666667,-29.898972222222223,0636-28
7,96.68148333333333,-29.119447222222224,0636-28
8,97.7120125,-29.13273611111111,0636-28
9,98.74240833333333,-29.138430555555555,0636-28
10,99.77277500000001,-29.136533333333333,0636-28
11,100.803225,-29.127041666666667,0636-28
12,101.83385833333334,-29.109952777777778,0636-28
13,96.18719583333333,-28.3307,0636-28
14,97.210175,-28.347661111111112,0636-28
15,98.23296666666666,-28.357080555555555,0636-28
16,99.255675,-28.358963888888887,0636-28
17,100.27840833333333,-28.35331111111111,0636-28
18,101.30127916666666,-28.340122222222224,0636-28
19,96.71527499999999,-27.56086388888889,0636-28
20,97.73078749999999,-27.573955555555557,0636-28
21,98.7461625,-27.57956666666667,0636-28
22,99.76150833333332,-27.577697222222223,0636-28
23,100.77694166666667,-27.568346944444443,0636-28
24,101.79256666666666,-27.551509166666666,0636-28
25,96.22686666666667,-26.772230555555556,0636-28
26,97.23542916666666,-26.788952777777777,0636-28
27,98.2437875,-26.798241666666666,0636-28
28,99.25206666666666,-26.80009972222222,0636-28
29,100.26037083333334,-26.794525,0636-28
30,101.26881666666667,-26.781522222222222,0636-28
31,96.74645416666667,-26.00196138888889,0636-28
32,97.74811249999999,-26.014883333333334,0636-28
33,98.74962916666667,-26.020419444444446,0636-28
34,99.75111249999999,-26.018575,0636-28
35,100.7526875,-26.009344444444444,0636-28
36,101.75446666666667,-25.992727777777777,0636-28
1,164.09005833333333,-1.9488472222222222,1106+00B
2,164.99111666666667,-1.9488472222222222,1106+00B
3,165.8917833333333,-1.9488472222222222,1106+00B
4,166.79228333333333,-1.9488472222222222,1106+00B
5,167.6928375,-1.9488472222222222,1106+00B
6,168.59367500000002,-1.9488472222222222,1106+00B
7,164.5414,-1.169168888888889,1106+00B
8,165.4419,-1.169168888888889,1106+00B
9,166.342125,-1.169168888888889,1106+00B
10,167.24229166666666,-1.169168888888889,1106+00B
11,168.142625,-1.169168888888889,1106+00B
12,169.04334583333332,-1.169168888888889,1106+00B
13,164.0914375,-0.3896972222222222,1106+00B
14,164.99199166666668,-0.3896972222222222,1106+00B
15,165.89215833333333,-0.3896972222222222,1106+00B
16,166.79215833333333,-0.3896972222222222,1106+00B
17,167.69221249999998,-0.3896972222222222,1106+00B
18,168.59254583333333,-0.3896972222222222,1106+00B
19,164.541775,0.3896972222222222,1106+00B
20,165.44210833333332,0.3896972222222222,1106+00B
21,166.34216666666669,0.3896972222222222,1106+00B
22,167.24216666666666,0.3896972222222222,1106+00B
23,168.1423333333333,0.3896972222222222,1106+00B
24,169.0428875,0.3896972222222222,1106+00B
25,164.09097916666667,1.169168888888889,1106+00B
26,164.9917,1.169168888888889,1106+00B
27,165.89203333333333,1.169168888888889,1106+00B
28,166.79219999999998,1.169168888888889,1106+00B
29,167.69242083333333,1.169168888888889,1106+00B
30,168.59292083333332,1.169168888888889,1106+00B
31,164.54065,1.9488472222222222,1106+00B
32,165.44148333333334,1.9488472222222222,1106+00B
33,166.3420416666667,1.9488472222222222,1106+00B
34,167.24254166666668,1.9488472222222222,1106+00B
35,168.14320833333332,1.9488472222222222,1106+00B
36,169.0442625,1.9488472222222222,1106+00B
1,282.144225,-29.8894,1900-28
2,283.1828208333333,-29.90662777777778,1900-28
3,284.2212416666667,-29.916197222222223,1900-28
4,285.25958333333335,-29.91811138888889,1900-28
5,286.29795,-29.912369444444444,1900-28
